LoadTap_eighths,LoadRatio,LoadPower_VA,LoadResistance_ohm,Brightness,Iref_Arms,Ki,Peak_Arms,Overshoot_A,Overshoot_pct,Final_Arms,FinalError_A,SettlingTime_s,MaxContinuous120Duration_s,MeetsFAASettling,MeetsIECSettling,MeetsFAATransient120Duration,MeetsIECStepSurgeLimit,Pass,Score,Error
4,0.5,1221,28.030303030303,B0,1.5,80,1.58031848220744,0.0803184822074354,5.35456548049569,1.58031356577955,0.0803135657795528,0.4796,0,1,1,1,1,1,0.203011309609914,
4,0.5,1221,28.030303030303,B0,1.5,90,1.58032181524292,0.080321815242919,5.35478768286127,1.43685612028048,-0.0631438797195223,0.4196,0,1,1,1,1,1,0.191015753657225,
4,0.5,1221,28.030303030303,B0,1.5,100,1.58031845159566,0.0803184515956641,5.35456343971094,1.44028990652709,-0.0597100934729107,0.3796,0,1,1,1,1,1,0.183011268794219,
4,0.5,1221,28.030303030303,B0,1.5,110,1.58031927710137,0.0803192771013712,5.35461847342475,1.44028939852759,-0.0597106014724096,0.3396,0,1,1,1,1,1,0.175012369468495,
4,0.5,1221,28.030303030303,B0,1.5,120,1.58032126664005,0.0803212666400472,5.35475110933648,1.4368559402125,-0.063144059787499,0.3096,0,1,1,1,1,1,0.16901502218673,
4,0.5,1221,28.030303030303,B0,1.5,130,1.58031898719506,0.0803189871950607,5.35459914633738,1.57717503309257,0.0771750330925722,0.2896,0,1,1,1,1,1,0.165011982926748,
4,0.5,1221,28.030303030303,B0,1.5,140,1.58031903599597,0.0803190359959731,5.35460239973154,1.43685599473264,-0.0631440052673566,0.2696,0,1,1,1,1,1,0.161012047994631,
4,0.5,1221,28.030303030303,B0,1.5,150,1.58031996284204,0.0803199628420432,5.35466418946955,1.43685602656376,-0.0631439734362362,0.2596,0,1,1,1,1,1,0.159013283789391,
4,0.5,1221,28.030303030303,B0,1.5,160,1.58032214134935,0.08032214134935,5.35480942329,1.43685600229979,-0.0631439977002082,0.2296,0,1,1,1,1,1,0.1530161884658,
4,0.5,1221,28.030303030303,B0,1.5,170,1.5803226205529,0.0803226205529017,5.35484137019345,1.43685630629934,-0.0631436937006642,0.2196,0,1,1,1,1,1,0.151016827403869,
4,0.5,1221,28.030303030303,B0,1.5,180,1.58032031433513,0.0803203143351254,5.3546876223417,1.58030984068871,0.0803098406887099,0.2096,0,1,1,1,1,1,0.149013752446834,
4,0.5,1221,28.030303030303,B0,1.5,190,1.58032267211134,0.0803226721113439,5.35484480742293,1.44028938245852,-0.0597106175414781,0.1996,0,1,1,1,1,1,0.147016896148459,
4,0.5,1221,28.030303030303,B0,1.5,200,1.58031941753291,0.0803194175329061,5.35462783552707,1.57717779837432,0.0771777983743218,0.1896,0,1,1,1,1,1,0.145012556710541,
4,0.5,1221,28.030303030303,B0,1.5,210,1.5803189525954,0.0803189525954031,5.35459683969354,1.43685596665672,-0.0631440333432798,0.1796,0,1,1,1,1,1,0.143011936793871,
4,0.5,1221,28.030303030303,B0,1.5,220,1.58032252027546,0.0803225202754643,5.35483468503095,1.43685601206988,-0.0631439879301163,0.1796,0,1,1,1,1,1,0.143016693700619,
4,0.5,1221,28.030303030303,B0,1.5,230,1.58032317261268,0.080323172612681,5.35487817417873,1.58031175868077,0.0803117586807696,0.1596,0,1,1,1,1,1,0.139017563483575,
4,0.5,1221,28.030303030303,B0,1.5,240,1.58032183179665,0.0803218317966474,5.35478878644316,1.58031092337501,0.0803109233750108,0.1596,0,1,1,1,1,1,0.139015775728863,
4,0.5,1221,28.030303030303,B0,1.5,250,1.58032071032253,0.0803207103225292,5.35471402150195,1.5771707109045,0.077170710904495,0.1496,0,1,1,1,1,1,0.137014280430039,
4,0.5,1221,28.030303030303,B0,1.5,260,1.58031908863551,0.0803190886355059,5.35460590903372,1.58031081501793,0.0803108150179257,0.1396,0,1,1,1,1,1,0.135012118180674,
4,0.5,1221,28.030303030303,B0,1.5,270,1.58032430655051,0.0803243065505088,5.35495377003392,1.43685605334358,-0.0631439466564225,0.1396,0,1,1,1,1,1,0.135019075400678,
4,0.5,1221,28.030303030303,B0,1.5,280,1.58031888093243,0.0803188809324291,5.35459206216194,1.58031336402778,0.0803133640277791,0.1396,0,1,1,1,1,1,0.135011841243239,
4,0.5,1221,28.030303030303,B0,1.5,290,1.58032401049681,0.0803240104968073,5.35493403312048,1.44028993705028,-0.0597100629497191,0.1296,0,1,1,1,1,1,0.13301868066241,
4,0.5,1221,28.030303030303,B0,1.5,300,1.58032027520828,0.0803202752082752,5.35468501388501,1.43685595343493,-0.0631440465650746,0.1296,0,1,1,1,1,1,0.1330137002777,
4,0.5,1221,28.030303030303,B0,1.5,310,1.58032265521969,0.0803226552196934,5.35484368131289,1.58030990238971,0.080309902389712,0.1196,0,1,1,1,1,1,0.131016873626258,
4,0.5,1221,28.030303030303,B0,1.5,320,1.58032113238706,0.080321132387063,5.35474215913753,1.44029019023406,-0.0597098097659401,0.1193,0,1,1,1,1,1,0.130954843182751,
4,0.5,1221,28.030303030303,B1,2.8,40,2.961818545714,0.161818545714001,5.77923377550005,2.79935179696235,-0.000648203037651118,0.99895,0,1,0,1,1,1,3.40630196121007,
4,0.5,1221,28.030303030303,B1,2.8,50,2.96181856775886,0.161818567758856,5.77923456281628,2.80139302526034,0.00139302526034069,0.99895,0,1,0,1,1,1,3.40630307919911,
4,0.5,1221,28.030303030303,B1,2.8,60,2.96181861069962,0.16181861069962,5.779236096415,2.63010079857963,-0.169899201420367,NaN,0,0,0,1,1,0,127.186355540983,
4,0.5,1221,28.030303030303,B1,2.8,70,2.9618185493136,0.161818549313605,5.77923390405731,2.79934948708032,-0.000650512919677659,0.99895,0,1,0,1,1,1,3.40630214376138,
4,0.5,1221,28.030303030303,B1,2.8,80,2.9618185153266,0.161818515326602,5.77923269023579,2.96086461805848,0.160864618058477,NaN,0,0,0,1,1,0,125.37943403183,
4,0.5,1221,28.030303030303,B1,2.8,90,2.96181851535415,0.161818515354154,5.7792326912198,2.79934992282999,-0.000650077170005758,0.99895,0,1,0,1,1,1,3.40630042153211,
4,0.5,1221,28.030303030303,B1,2.8,100,2.96181865785864,0.161818657858638,5.77923778066566,2.96086470438155,0.160864704381554,NaN,0,0,0,1,1,0,125.379458524856,
4,0.5,1221,28.030303030303,B1,2.8,110,2.96181854149382,0.161818541493816,5.77923362477914,2.799351640152,-0.000648359847995827,0.99895,0,1,0,1,1,1,3.40630174718637,
4,0.5,1221,28.030303030303,B1,2.8,120,2.96181855364118,0.161818553641183,5.77923405861368,2.96086463095517,0.160864630955171,NaN,0,0,0,1,1,0,125.379438554266,
4,0.5,1221,28.030303030303,B1,2.8,130,2.96181855693142,0.161818556931419,5.77923417612211,2.63010071307185,-0.169899286928148,NaN,0,0,0,1,1,0,127.186369915723,
4,0.5,1221,28.030303030303,B1,2.8,140,2.96181855388844,0.161818553888442,5.77923406744436,2.96086463390403,0.16086463390403,NaN,0,0,0,1,1,0,125.379439156577,
4,0.5,1221,28.030303030303,B1,2.8,150,2.96181854051398,0.161818540513976,5.77923358978488,2.80138892607415,0.00138892607414665,0.99895,0,1,0,1,1,1,3.40630169749452,
4,0.5,1221,28.030303030303,B1,2.8,160,2.96181867629288,0.16181867629288,5.77923843903142,2.7993537765085,-0.000646223491500564,0.99895,0,1,0,1,1,1,3.40630858342461,
4,0.5,1221,28.030303030303,B1,2.8,170,2.96181854456218,0.161818544562177,5.77923373436348,2.80138866367532,0.00138866367532131,0.99895,0,1,0,1,1,1,3.40630190279614,
4,0.5,1221,28.030303030303,B1,2.8,180,2.96181855790019,0.161818557900186,5.77923421072094,2.63010065548301,-0.169899344516986,NaN,0,0,0,1,1,0,127.186381482621,
4,0.5,1221,28.030303030303,B1,2.8,190,2.96181855042591,0.161818550425908,5.77923394378244,2.79935183296686,-0.000648167033141966,0.99895,0,1,0,1,1,1,3.40630220017106,
4,0.5,1221,28.030303030303,B1,2.8,200,2.96181858275953,0.161818582759532,5.77923509855473,2.79935265835927,-0.000647341640732435,0.99895,0,1,0,1,1,1,3.40630383994772,
4,0.5,1221,28.030303030303,B1,2.8,210,2.96181861762619,0.161818617626194,5.77923634379264,2.80138701830474,0.00138701830473753,0.99895,0,1,0,1,1,1,3.40630560818555,
4,0.5,1221,28.030303030303,B1,2.8,220,2.96181856333661,0.161818563336615,5.77923440487911,2.80138945042568,0.00138945042568306,0.99895,0,1,0,1,1,1,3.40630285492833,
4,0.5,1221,28.030303030303,B1,2.8,230,2.96181870178259,0.161818701782593,5.77923934937833,2.63010088573283,-0.169899114267174,NaN,0,0,0,1,1,0,127.186342729552,
4,0.5,1221,28.030303030303,B1,2.8,240,2.96181854868667,0.161818548686675,5.77923388166696,2.96086462185203,0.160864621852029,NaN,0,0,0,1,1,0,125.379436482373,
4,0.5,1221,28.030303030303,B1,2.8,250,2.96181860060451,0.161818600604511,5.77923573587539,2.79935274491861,-0.000647255081390519,0.99895,0,1,0,1,1,1,3.40630474494305,
4,0.5,1221,28.030303030303,B1,2.8,260,2.96181854195063,0.161818541950626,5.77923364109378,2.79935155198851,-0.000648448011491887,0.99895,0,1,0,1,1,1,3.40630177035317,
4,0.5,1221,28.030303030303,B1,2.8,270,2.96181855834757,0.16181855834757,5.77923422669894,2.80138922396637,0.0013892239663682,0.99895,0,1,0,1,1,1,3.40630260191249,
4,0.5,1221,28.030303030303,B1,2.8,280,2.96181861323284,0.161818613232844,5.7792361868873,2.9608646170102,0.1608646170102,NaN,0,0,0,1,1,0,125.37943878742,
4,0.5,1221,28.030303030303,B1,2.8,290,2.96181858971573,0.161818589715727,5.77923534699026,2.96086461640049,0.160864616400491,NaN,0,0,0,1,1,0,125.379437472824,
4,0.5,1221,28.030303030303,B1,2.8,300,2.96181858682581,0.161818586825814,5.77923524377907,2.96086461646742,0.160864616467422,NaN,0,0,0,1,1,0,125.379437339651,
4,0.5,1221,28.030303030303,B1,2.8,310,2.9618185510339,0.161818551033898,5.77923396549635,2.96086462200102,0.160864622001017,NaN,0,0,0,1,1,0,125.379436631208,
4,0.5,1221,28.030303030303,B1,2.8,320,2.96181854365518,0.161818543655181,5.77923370197074,2.63010067755948,-0.169899322440518,NaN,0,0,0,1,1,0,127.186376344902,
4,0.5,1221,28.030303030303,B2,3.4,40,3.30647640903041,0,0,3.30647637325719,-0.0935236267428077,0.6196,0,1,0,1,1,1,0.12392,
4,0.5,1221,28.030303030303,B2,3.4,50,3.48883889562395,0.0888388956239461,2.61290869482194,3.48883332088327,0.0888333208832748,0.4896,0,1,1,1,1,1,0.150178173896439,
4,0.5,1221,28.030303030303,B2,3.4,60,3.48885296472075,0.0888529647207466,2.61332249178666,3.48884789314159,0.0888478931415873,0.4196,0,1,1,1,1,1,0.136186449835733,
4,0.5,1221,28.030303030303,B2,3.4,70,3.48885733119195,0.0888573311919507,2.61345091741032,3.48884944605202,0.0888494460520168,0.3496,0,1,1,1,1,1,0.122189018348206,
4,0.5,1221,28.030303030303,B2,3.4,80,3.48884323509939,0.0888432350993891,2.61303632645262,3.48882912145839,0.0888291214583945,0.2996,0,1,1,1,1,1,0.112180726529052,
4,0.5,1221,28.030303030303,B2,3.4,90,3.48885626195211,0.0888562619521118,2.61341946917976,3.30707054757429,-0.0929294524257127,0.2796,0,1,1,1,1,1,0.108188389383595,
4,0.5,1221,28.030303030303,B2,3.4,100,3.48884952136964,0.0888495213696396,2.61322121675411,3.30647696272757,-0.0935230372724267,0.2396,0,1,1,1,1,1,0.100184424335082,
4,0.5,1221,28.030303030303,B2,3.4,110,3.48885824789463,0.0888582478946258,2.6134778792537,3.48884342601573,0.0888434260157274,0.2196,0,1,1,1,1,1,0.096189557585074,
4,0.5,1221,28.030303030303,B2,3.4,120,3.48885605643399,0.0888560564339937,2.61341342452923,3.48825276612136,0.0882527661213626,0.1996,0,1,1,1,1,1,0.0921882684905846,
4,0.5,1221,28.030303030303,B2,3.4,130,3.48885467780519,0.0888546778051946,2.61337287662337,3.48883874714228,0.0888387471422809,0.1796,0,1,1,1,1,1,0.0881874575324674,
4,0.5,1221,28.030303030303,B2,3.4,140,3.66211047499601,0.262110474996011,7.70913161752974,3.30647623923251,-0.0935237607674875,0.28945,0,1,1,1,1,1,8.31759638215116,
4,0.5,1221,28.030303030303,B2,3.4,150,3.66211130963513,0.262111309635134,7.70915616573922,3.30707067978782,-0.0929293202121797,0.84945,0,1,0,1,1,1,8.42963860507146,
4,0.5,1221,28.030303030303,B2,3.4,160,3.48885212082867,0.0888521208286672,2.61329767143139,3.48884025979119,0.0888402597911937,0.1496,0,1,1,1,1,1,0.0821859534286278,
4,0.5,1221,28.030303030303,B2,3.4,170,3.66211142028747,0.262111420287473,7.7091594202198,3.30647625466858,-0.0935237453314186,0.96945,0,1,0,1,1,1,8.45364420277806,
4,0.5,1221,28.030303030303,B2,3.4,180,3.48884825072887,0.0888482507288679,2.6131838449667,3.48825081581098,0.0882508158109845,0.1296,0,1,1,1,1,1,0.0781836768993341,
4,0.5,1221,28.030303030303,B2,3.4,190,3.6621124844535,0.262112484453502,7.70919071922066,3.30707129096801,-0.0929287090319937,0.84945,0,1,0,1,1,1,8.42969803705953,
4,0.5,1221,28.030303030303,B2,3.4,200,3.6621112141094,0.262111214109402,7.70915335615889,3.48825247464789,0.0882524746478919,0.74945,0,1,0,1,1,1,8.40963377259329,
4,0.5,1221,28.030303030303,B2,3.4,210,3.66211186262606,0.262111862626059,7.70917243017822,3.48825175352916,0.0882517535291596,0.55945,0,1,0,1,1,1,8.37166657990654,
4,0.5,1221,28.030303030303,B2,3.4,220,3.66211285013132,0.26211285013132,7.70920147445058,3.48883217115249,0.0888321711524926,0.85945,0,1,0,1,1,1,8.431716536055,
4,0.5,1221,28.030303030303,B2,3.4,230,3.66211158026959,0.26211158026959,7.70916412557618,3.30647684539015,-0.0935231546098487,0.71945,0,1,0,1,1,1,8.40365229599103,
4,0.5,1221,28.030303030303,B2,3.4,240,3.66211112223736,0.262111122237355,7.70915065403986,3.48883140343031,0.0888314034303122,0.34945,0,1,1,1,1,1,8.32962912494856,
4,0.5,1221,28.030303030303,B2,3.4,250,3.66211088748545,0.262110887485448,7.70914374957199,3.30707081434416,-0.0929291856558399,0.98945,0,1,0,1,1,1,8.45761724926382,
4,0.5,1221,28.030303030303,B2,3.4,260,3.66211101829584,0.262111018295844,7.70914759693659,3.66157437784287,0.261574377842871,NaN,0,0,0,1,1,0,150.574609435305,
4,0.5,1221,28.030303030303,B2,3.4,270,3.66211096669428,0.262110966694278,7.70914607924347,3.30647638867741,-0.0935236113225879,0.96945,0,1,0,1,1,1,8.45362125629876,
4,0.5,1221,28.030303030303,B2,3.4,280,3.66211132577028,0.262111325770277,7.70915664030225,3.30647624289278,-0.0935237571072207,0.83945,0,1,0,1,1,1,8.42763942131987,
4,0.5,1221,28.030303030303,B2,3.4,290,3.662110786534,0.262110786534001,7.7091407804118,3.30647693140572,-0.0935230685942781,0.97945,0,1,0,1,1,1,8.4556121423083,
4,0.5,1221,28.030303030303,B2,3.4,300,3.66211195455836,0.262111954558363,7.7091751340695,3.30707099525605,-0.0929290047439517,0.84945,0,1,0,1,1,1,8.42967123059954,
